DATE,gold_close,gold_open,gold_high,gold_low,gold_change_pct,gpr_index,gpr_action,gpr_threat,log_price_change,open_close_diff
1985-12-18,320.3,320.3,320.3,320.3,-0.25,74.61,133.88,24.82,-0.0024945444803557773,-0.8000000000000114
1985-12-19,325.8,325.8,325.8,325.8,1.72,90.28,110.77,69.3,0.017025639552832376,5.5
1985-12-20,325.5,325.5,325.5,325.5,-0.09,126.06,125.67,116.47,-0.0009212345193208752,-0.30000000000001137
1985-12-23,327.6,327.6,327.6,327.6,0.65,87.87,105.12,102.29,0.006430890330290553,2.1000000000000227
1985-12-24,327.6,327.6,327.6,327.6,0.0,96.02,95.72,79.84,0.0,0.0
1985-12-26,325.5,325.5,325.5,325.5,-0.64,165.17,146.37,152.6,-0.006430890330290514,-2.1000000000000227
1985-12-27,326.8,326.8,326.8,326.8,0.4,109.86,117.94,84.32,0.003985901337223964,1.3000000000000114
1985-12-30,327.0,327.0,327.0,327.0,0.06,263.38,403.96,185.32,0.0006118079114054928,0.19999999999998863
1985-12-31,329.7,329.7,329.7,329.7,0.83,220.17,339.22,116.5,0.00822297918043195,2.6999999999999886
1986-01-02,326.5,326.5,326.5,326.5,-0.97,150.57,229.58,73.65,-0.009753201361199552,-3.1999999999999886
1986-01-03,327.0,327.0,327.0,327.0,0.15,166.88,266.19,124.89,0.0015302221807675365,0.5
1986-01-06,328.0,328.0,328.0,328.0,0.31,147.69,210.34,105.27,0.003053437486890248,1.0
1986-01-07,330.2,330.2,330.2,330.2,0.67,174.35,173.81,217.46,0.006684923101883798,2.1999999999999886
1986-01-08,332.6,332.6,332.6,332.6,0.73,131.84,230.02,150.74,0.007242035272799756,2.400000000000034
1986-01-09,333.5,333.5,333.5,333.5,0.27,146.14,226.63,148.53,0.0027022985968511042,0.8999999999999773
1986-01-10,340.4,340.4,340.4,340.4,2.07,204.48,326.16,231.24,0.0204785313435407,6.899999999999977
1986-01-13,339.4,339.4,339.4,339.4,-0.29,147.64,220.77,122.76,-0.0029420438990931815,-1.0
1986-01-14,341.0,341.0,341.0,341.0,0.47,120.14,119.78,128.45,0.004703124483390898,1.6000000000000227
1986-01-15,347.0,347.0,347.0,347.0,1.76,129.27,128.87,134.37,0.017442302663342388,6.0
1986-01-16,363.2,363.2,363.2,363.2,4.67,195.32,124.62,298.84,0.04562886678027897,16.19999999999999
1986-01-17,352.6,352.6,352.6,352.6,-2.92,155.28,132.68,184.45,-0.02961937676336824,-10.599999999999966
1986-01-20,351.0,351.0,351.0,351.0,-0.45,163.36,162.86,150.93,-0.004548046497904075,-1.6000000000000227
1986-01-21,356.7,356.7,356.7,356.7,1.62,54.45,36.19,60.37,0.016108868898979972,5.699999999999989
1986-01-22,353.2,353.2,353.2,353.2,-0.98,116.23,66.21,151.88,-0.009860623635040906,-3.5
1986-01-23,350.3,350.3,350.3,350.3,-0.82,94.20,109.56,65.27,-0.00824453852636377,-2.8999999999999773
1986-01-24,354.0,354.0,354.0,354.0,1.06,87.17,110.61,79.08,0.01050698293033338,3.6999999999999886
1986-01-27,358.4,358.4,358.4,358.4,1.24,140.11,179.59,133.15,0.012352767967000907,4.399999999999977
1986-01-28,353.2,353.2,353.2,353.2,-1.45,142.86,89.01,207.89,-0.014615212370970377,-5.199999999999989
1986-01-29,353.5,353.5,353.5,353.5,0.08,145.36,152.53,152.67,0.0008490166068224857,0.30000000000001137
1986-01-30,358.2,358.2,358.2,358.2,1.33,54.95,62.60,39.16,0.013208004289983906,4.699999999999989
1986-01-31,350.5,350.5,350.5,350.5,-2.15,96.77,133.58,74.28,-0.021730783151966637,-7.699999999999989
1986-02-03,347.3,347.3,347.3,347.3,-0.91,86.94,86.68,72.3,-0.009171746724616384,-3.1999999999999886
1986-02-04,338.8,338.8,338.8,338.8,-2.45,71.43,124.62,14.85,-0.024778996972129045,-8.5
1986-02-05,337.3,337.3,337.3,337.3,-0.44,134.40,173.39,92.04,-0.004437220710294777,-1.5
1986-02-06,337.1,337.1,337.1,337.1,-0.06,109.90,62.60,143.6,-0.0005931198275894809,-0.19999999999998863
1986-02-07,337.4,337.4,337.4,337.4,0.09,40.20,16.03,53.49,0.0008895478718526451,0.2999999999999545
1986-02-10,340.1,340.1,340.1,340.1,0.8,84.22,74.63,93.37,0.007970521901282038,2.7000000000000455
1986-02-11,336.0,336.0,336.0,336.0,-1.21,88.81,106.24,73.85,-0.012128532049945587,-4.100000000000023
1986-02-12,337.5,337.5,337.5,337.5,0.45,116.52,116.16,124.58,0.004454350349380375,1.5
1986-02-13,334.0,334.0,334.0,334.0,-1.04,83.19,90.48,75.47,-0.01042451733588409,-3.5
1986-02-14,331.3,331.3,331.3,331.3,-0.81,38.70,46.29,25.74,-0.008116683670850174,-2.6999999999999886
1986-02-18,337.5,337.5,337.5,337.5,1.87,101.22,201.81,15.3,0.018541201006734252,6.199999999999989
1986-02-19,341.6,341.6,341.6,341.6,1.21,78.87,139.78,43.72,0.012074951601830376,4.100000000000023
1986-02-20,337.3,337.3,337.3,337.3,-1.26,124.85,99.57,152.26,-0.012667719846810224,-4.300000000000011
1986-02-21,338.0,338.0,338.0,338.0,0.21,131.88,170.15,116.11,0.0020731534154140923,0.6999999999999886
1986-02-24,342.0,342.0,342.0,342.0,1.18,158.16,175.19,131.51,0.01176484157958643,4.0
1986-02-25,352.6,352.6,352.6,352.6,3.1,133.50,149.73,97.14,0.030523532901164864,10.600000000000023
1986-02-26,346.0,346.0,346.0,346.0,-1.87,107.85,122.88,102.49,-0.018895494906045605,-6.600000000000023
1986-02-27,336.9,336.9,336.9,336.9,-2.63,99.73,71.02,118.47,-0.026652624645217098,-9.100000000000023
1986-02-28,338.1,338.1,338.1,338.1,0.36,119.37,193.38,49.63,0.003555559301333184,1.2000000000000455
1986-03-03,335.6,335.6,335.6,335.6,-0.74,125.18,134.40,112.1,-0.0074217351207891994,-2.5
1986-03-04,337.1,337.1,337.1,337.1,0.45,25.42,50.68,0.0,0.004459647646963899,1.5
1986-03-05,341.7,341.7,341.7,341.7,1.36,74.72,49.66,96.65,0.013553536881231065,4.599999999999966
1986-03-06,344.7,344.7,344.7,344.7,0.88,94.87,126.10,65.74,0.00874131440157358,3.0
1986-03-07,343.3,343.3,343.3,343.3,-0.41,74.11,73.88,73.95,-0.004069773059173275,-1.3999999999999773
1986-03-10,340.5,340.5,340.5,340.5,-0.82,75.93,94.62,63.14,-0.008189574874079376,-2.8000000000000114
1986-03-11,342.9,342.9,342.9,342.9,0.7,81.68,90.48,90.56,0.007023733879307484,2.3999999999999773
1986-03-12,344.1,344.1,344.1,344.1,0.35,78.87,94.35,65.58,0.0034934533345601267,1.2000000000000455
1986-03-13,349.8,349.8,349.8,349.8,1.66,73.98,81.94,54.68,0.016429249781066895,5.699999999999989
1986-03-14,348.0,348.0,348.0,348.0,-0.51,85.34,108.27,51.61,-0.005159082810027336,-1.8000000000000114
1986-03-17,349.9,349.9,349.9,349.9,0.55,104.71,37.96,142.47,0.0054449195991678415,1.8999999999999773
1986-03-18,351.1,351.1,351.1,351.1,0.34,57.78,115.20,0.0,0.0034236838007443834,1.2000000000000455
1986-03-19,346.7,346.7,346.7,346.7,-1.25,62.80,62.60,52.22,-0.012611230483408894,-4.400000000000034
1986-03-20,350.6,350.6,350.6,350.6,1.12,38.88,62.02,12.93,0.011186119796156416,3.900000000000034
1986-03-21,352.9,352.9,352.9,352.9,0.66,97.21,134.18,49.74,0.006538758194090203,2.2999999999999545
1986-03-24,350.4,350.4,350.4,350.4,-0.71,120.14,136.89,114.18,-0.0071093716189880194,-2.5
1986-03-25,352.0,352.0,352.0,352.0,0.46,155.40,228.31,95.22,0.0045558165358608824,1.6000000000000227
1986-03-26,344.3,344.3,344.3,344.3,-2.19,220.31,376.52,143.94,-0.02211780525361899,-7.699999999999989
1986-03-27,344.2,344.2,344.2,344.2,-0.03,175.15,212.57,177.3,-0.00029048656703911733,-0.10000000000002274
1986-03-31,338.1,338.1,338.1,338.1,-1.77,100.08,39.91,133.15,-0.017881174063598675,-6.099999999999966
1986-04-01,333.1,333.1,333.1,333.1,-1.48,70.29,17.52,102.29,-0.014898964514206347,-5.0
1986-04-02,335.5,335.5,335.5,335.5,0.72,111.56,51.33,142.72,0.00717921121210254,2.3999999999999773
1986-04-03,334.7,334.7,334.7,334.7,-0.24,142.93,184.40,139.82,-0.0023873481944555784,-0.8000000000000114
1986-04-04,334.5,334.5,334.5,334.5,-0.06,66.85,74.04,49.41,-0.0005977286489977404,-0.19999999999998863
1986-04-07,337.9,337.9,337.9,337.9,1.02,127.08,152.03,112.72,0.010113114151961122,3.3999999999999773
1986-04-08,339.6,339.6,339.6,339.6,0.5,172.53,223.60,129.12,0.00501846071694823,1.7000000000000455
1986-04-09,338.1,338.1,338.1,338.1,-0.44,122.69,86.34,156.03,-0.004426744723351974,-1.5
1986-04-10,337.7,337.7,337.7,337.7,-0.12,130.36,122.31,165.78,-0.0011837823223183976,-0.4000000000000341
1986-04-11,341.9,341.9,341.9,341.9,1.24,190.82,243.49,190.4,0.012360369253733575,4.199999999999989
1986-04-14,341.8,341.8,341.8,341.8,-0.03,154.07,249.60,128.12,-0.0002925259637650392,-0.0999999999999659
1986-04-15,342.0,342.0,342.0,342.0,0.06,289.13,395.30,274.76,0.0005849663811146777,0.19999999999998863
1986-04-16,339.0,339.0,339.0,339.0,-0.88,340.54,555.54,321.79,-0.00881062968215492,-3.0
1986-04-17,340.1,340.1,340.1,340.1,0.32,166.01,150.45,188.23,0.003239584632699657,1.1000000000000227
1986-04-18,343.0,343.0,343.0,343.0,0.85,222.89,367.78,191.73,0.008490755152790172,2.8999999999999773
1986-04-21,341.6,341.6,341.6,341.6,-0.41,117.41,150.49,97.63,-0.004089985251525055,-1.3999999999999773
1986-04-22,344.3,344.3,344.3,344.3,0.79,132.17,197.65,96.17,0.00787290843006315,2.6999999999999886
1986-04-23,346.2,346.2,346.2,346.2,0.55,164.45,202.98,143.26,0.005503272397630743,1.8999999999999773
1986-04-24,344.7,344.7,344.7,344.7,-0.43,154.79,169.75,141.59,-0.004342169219289153,-1.5
1986-04-25,344.4,344.4,344.4,344.4,-0.09,101.26,187.47,60.14,-0.000870700969244032,-0.30000000000001137
1986-04-28,343.4,343.4,343.4,343.4,-0.29,152.74,171.30,158.76,-0.0029078240902005548,-1.0
1986-04-29,342.4,342.4,342.4,342.4,-0.29,171.96,162.41,195.68,-0.0029163041957880964,-1.0
1986-04-30,345.7,345.7,345.7,345.7,0.96,114.72,142.96,83.47,0.009591702659991914,3.3000000000000114
1986-05-01,345.3,345.3,345.3,345.3,-0.12,95.48,117.16,73.29,-0.001157742531632084,-0.39999999999997726
1986-05-02,341.6,341.6,341.6,341.6,-1.07,80.44,116.64,60.81,-0.010773142481531875,-3.6999999999999886
1986-05-05,343.0,343.0,343.0,343.0,0.41,155.43,135.58,177.71,0.004089985251525066,1.3999999999999773
1986-05-06,340.4,340.4,340.4,340.4,-0.76,136.25,118.85,155.78,-0.007609050466720857,-2.6000000000000227
1986-05-07,342.4,342.4,342.4,342.4,0.59,94.20,62.60,130.55,0.00585824756836807,2.0
1986-05-08,343.0,343.1,343.0,343.0,0.18,94.02,115.37,84.2,0.0017508028983530385,0.7000000000000455
1986-05-09,343.83,344.66,343.83,343.83,0.24,66.25,58.71,73.45,0.002416902010777481,1.660000000000025
1986-05-12,343.0,343.93,343.0,343.0,-0.24,97.43,135.98,97.22,-0.0024169020107775237,0.10000000000002274
1986-05-13,339.88,342.58,339.88,339.88,-0.91,113.62,174.27,87.21,-0.009137833030599346,-0.4200000000000159
1986-05-14,340.19,341.54,340.19,340.19,0.09,138.02,107.02,165.78,0.0009116709205558311,1.660000000000025
1986-05-15,339.57,340.81,339.57,339.57,-0.18,111.48,95.26,158.91,-0.0018241737434579938,0.6200000000000045
1986-05-16,340.81,341.13,340.81,340.81,0.37,101.48,57.81,144.66,0.00364502593523758,1.5600000000000023
1986-05-19,338.21,340.4,338.21,338.21,-0.76,93.58,149.26,62.25,-0.007658132917550443,-0.410000000000025
1986-05-20,336.03,337.9,336.03,336.03,-0.64,244.68,262.69,250.41,-0.006466562638367945,-0.3100000000000023
1986-05-21,335.93,336.65,335.93,335.93,-0.03,160.80,96.19,227.31,-0.0002976367662902794,0.6200000000000045
1986-05-22,338.42,338.42,338.42,338.42,0.74,159.19,166.25,151.28,0.007384922715013072,2.490000000000009
1986-05-23,338.42,338.94,338.42,338.42,0.0,81.70,103.66,49.41,0.0,0.5199999999999818
1986-05-27,338.94,338.94,338.94,338.94,0.15,169.39,131.34,203.46,0.001535372924745026,0.5199999999999818
1986-05-28,338.94,340.4,338.94,338.94,0.0,144.02,135.14,154.98,0.0,1.4599999999999795
1986-05-29,339.98,339.98,339.98,339.98,0.31,96.72,64.28,107.23,0.0030636917853980286,1.0400000000000205
1986-05-30,339.98,340.4,339.98,339.98,0.0,72.96,87.29,72.81,0.0,0.4199999999999591
1986-06-02,338.42,340.4,338.42,338.42,-0.46,94.11,93.82,78.25,-0.004599064710143082,0.4199999999999591
1986-06-03,338.94,339.98,338.94,338.94,0.15,67.78,0.00,112.72,0.001535372924745026,1.5600000000000023
1986-06-04,337.59,338.94,337.59,337.59,-0.4,118.59,63.05,144.63,-0.003990959135210423,0.0
1986-06-05,338.42,338.94,338.42,338.42,0.25,73.78,44.13,110.43,0.0024555862104653613,1.3500000000000227
1986-06-06,338.42,338.94,338.42,338.42,0.0,100.38,107.77,89.89,0.0,0.5199999999999818
1986-06-09,338.42,338.94,338.42,338.42,0.0,62.67,71.40,59.56,0.0,0.5199999999999818
1986-06-10,345.49,346.64,345.49,345.49,2.09,101.66,135.14,70.45,0.020675971588313243,8.21999999999997
1986-06-11,344.45,345.49,344.45,344.45,-0.3,98.39,114.44,68.18,-0.0030147571895889334,0.0
1986-06-12,343.52,346.64,343.52,343.52,-0.27,134.29,14.88,223.34,-0.0027036079087340253,2.1899999999999977
1986-06-13,344.45,344.97,344.45,344.45,0.27,164.88,74.71,224.35,0.002703607908733928,1.4500000000000455
1986-06-16,335.93,343.52,335.93,335.93,-2.47,79.50,35.23,117.53,-0.02504613711373735,-0.9300000000000068
1986-06-17,333.33,334.89,333.33,333.33,-0.77,68.83,17.16,100.16,-0.007769814661440452,-1.0400000000000205
1986-06-18,336.65,336.65,336.65,336.65,1.0,72.01,63.81,66.53,0.009910824727262938,3.319999999999993
1986-06-19,336.65,337.59,336.65,336.65,0.0,50.30,28.65,71.7,0.0,0.9399999999999977
1986-06-20,336.65,337.59,336.65,336.65,0.0,142.17,155.91,141.86,0.0,0.9399999999999977
1986-06-23,337.59,338.42,337.59,337.59,0.28,86.17,57.27,111.45,0.002788326438725407,1.7700000000000387
1986-06-24,339.98,339.98,339.98,339.98,0.71,80.58,89.25,74.45,0.007054650920608331,2.390000000000043
1986-06-25,341.13,341.96,341.13,341.13,0.34,119.91,164.37,87.25,0.003376843954117501,1.9799999999999613
1986-06-26,341.96,342.58,341.96,341.96,0.24,114.23,106.28,126.64,0.002430134853291669,1.4499999999999886
1986-06-27,340.4,341.96,340.4,340.4,-0.46,123.71,82.22,148.58,-0.004572374458813909,0.0
1986-06-30,343.52,344.45,343.52,343.52,0.92,93.31,0.00,155.18,0.009123937431251936,4.050000000000011
1986-07-01,341.96,343.41,341.96,341.96,-0.45,89.53,53.55,119.11,-0.0045515629724379395,-0.1099999999999568
1986-07-02,339.98,341.96,339.98,339.98,-0.58,66.42,49.66,69.04,-0.005806978807409152,0.0
1986-07-03,340.4,340.4,340.4,340.4,0.12,84.15,45.76,101.78,0.001234604348595316,0.4199999999999591
1986-07-04,340.4,340.4,340.4,340.4,0.0,75.04,85.50,53.49,0.0,0.0
1986-07-07,341.85,342.06,341.85,341.85,0.43,108.77,138.01,65.78,0.004250647660583955,1.660000000000025
1986-07-08,343.93,344.97,343.93,343.93,0.61,101.78,55.35,123.11,0.00606610393493449,3.1200000000000045
1986-07-09,343.93,348.4,343.93,343.93,0.0,151.79,231.43,74.25,0.0,4.46999999999997
1986-07-10,343.52,345.49,343.52,343.52,-0.12,117.19,93.46,142.92,-0.0011928141642666835,1.5600000000000023
1986-07-11,344.97,344.97,344.97,344.97,0.42,67.09,50.16,97.63,0.004212122598212358,1.4500000000000455
1986-07-14,342.58,343.52,342.58,342.58,-0.69,130.89,120.45,150.7,-0.006952249658844279,-1.4500000000000455
1986-07-15,344.45,344.45,344.45,344.45,0.55,133.21,159.36,118.16,0.005443734969366062,1.8700000000000045
1986-07-16,343.93,346.64,343.93,343.93,-0.15,82.61,49.41,96.17,-0.0015107937444673687,2.1899999999999977
1986-07-17,344.45,344.97,344.45,344.45,0.15,141.49,33.19,207.63,0.0015107937444673652,1.0400000000000205
1986-07-18,344.97,347.47,344.97,344.97,0.15,77.94,31.08,103.7,0.0015085146894784488,3.0200000000000387
1986-07-21,351.0,352.88,351.0,351.0,1.75,95.74,76.36,111.45,0.017328766737182685,7.909999999999968
1986-07-22,350.49,351.0,350.49,350.49,-0.15,71.24,35.51,88.85,-0.0014540480686990335,0.0
1986-07-23,344.45,349.24,344.45,344.45,-1.72,105.29,96.89,121.23,-0.017383233357961964,-1.25
1986-07-24,345.49,346.22,345.49,345.49,0.3,97.19,113.04,107.76,0.003014757189588884,1.7700000000000387
1986-07-25,346.22,346.64,346.22,346.22,0.21,38.70,30.86,38.61,0.0021107119197896177,1.1499999999999773
1986-07-28,350.49,351.63,350.49,350.49,1.23,96.58,134.79,64.24,0.012257764248583108,5.409999999999968
1986-07-29,348.4,351.63,348.4,348.4,-0.6,109.51,54.58,151.76,-0.005980930418819096,1.1399999999999864
1986-07-30,348.4,349.24,348.4,348.4,0.0,95.79,47.75,132.75,0.0,0.8400000000000318
1986-07-31,354.64,357.04,354.64,354.64,1.79,104.33,52.01,130.13,0.01775194545845032,8.640000000000043
1986-08-01,358.8,358.8,358.8,358.8,1.17,77.40,30.86,102.97,0.011661939747842957,4.160000000000025
1986-08-04,356.83,358.8,356.83,356.83,-0.55,146.57,116.90,146.26,-0.005505652295883425,0.0
1986-08-05,355.68,356.31,355.68,355.68,-0.32,66.63,94.90,31.66,-0.0032280276728711447,-0.5199999999999818
1986-08-06,358.8,359.53,358.8,358.8,0.88,124.53,66.21,165.68,0.008733679968754631,3.849999999999966
1986-08-07,359.12,360.57,359.12,359.12,0.09,80.21,47.98,93.37,0.0008914642890355076,1.7699999999999818
1986-08-08,366.08,367.85,366.08,366.08,1.94,48.01,31.91,66.53,0.019195294277701593,8.730000000000018
1986-08-11,385.0,392.8,385.0,385.0,5.17,158.69,197.75,115.46,0.05039144553640582,26.720000000000027
1986-08-12,381.68,388.54,381.68,381.68,-0.86,190.28,206.94,215.76,-0.008660773079932677,3.5400000000000205
1986-08-13,388.54,389.48,388.54,388.54,1.8,202.81,252.73,154.59,0.017813563402783124,7.800000000000011
1986-08-14,382.51,383.24,382.51,382.51,-1.55,144.37,79.96,186.75,-0.015641327894937423,-5.300000000000011
1986-08-15,382.51,385.84,382.51,382.51,0.0,88.34,58.71,134.66,0.0,3.329999999999984
1986-08-18,374.71,379.91,374.71,374.71,-2.04,142.86,124.62,148.49,-0.02060240325509406,-2.599999999999966
1986-08-19,372.11,372.63,372.11,372.11,-0.69,99.02,107.69,74.85,-0.00696288397303587,-2.079999999999984
1986-08-20,375.65,377.42,375.65,375.65,0.95,73.43,81.34,54.28,0.00946834932760226,5.310000000000002
1986-08-21,381.68,382.3,381.68,381.68,1.61,58.63,58.45,48.75,0.01592470239268207,6.650000000000034
1986-08-22,379.39,386.25,379.39,379.39,-0.6,65.76,65.56,68.35,-0.006017861460731506,4.569999999999993
1986-08-26,378.14,380.22,378.14,378.14,-0.33,153.86,180.46,135.47,-0.003300202327337273,0.8300000000000409
1986-08-27,378.04,378.87,378.04,378.04,-0.03,87.38,79.19,118.9,-0.00026448729292739365,0.7300000000000182
1986-08-28,383.24,385.32,383.24,383.24,1.38,80.21,111.94,66.7,0.013661414655817277,7.279999999999973
1986-08-29,383.45,386.77,383.45,383.45,0.05,88.02,95.72,79.84,0.0005478094281957028,3.5299999999999727
1986-09-01,387.71,389.48,387.71,387.71,1.11,89.18,177.82,42.38,0.011048403272402932,6.03000000000003
1986-09-02,391.24,393.74,391.24,391.24,0.91,88.20,39.08,130.39,0.009063544939021149,6.03000000000003
1986-09-03,404.87,406.94,404.87,404.87,3.48,59.76,68.09,56.79,0.03424484550236219,15.699999999999989
1986-09-04,403.72,404.87,403.72,403.72,-0.28,72.54,64.28,67.02,-0.002844459553995418,0.0
1986-09-05,417.45,421.09,417.45,417.45,3.4,84.54,76.62,76.69,0.033443208269350586,17.369999999999948
1986-09-08,415.68,421.09,415.68,415.68,-0.42,133.57,177.55,88.85,-0.004249043157774684,3.6399999999999864
1986-09-09,409.75,411.83,409.75,409.75,-1.43,151.34,201.16,111.86,-0.014368515858295709,-3.8500000000000227
1986-09-10,416.4,417.49,416.4,416.4,1.62,88.23,111.94,53.36,0.016099119116874682,7.740000000000009
1986-09-11,400.7,407.66,400.7,400.7,-3.77,138.02,168.18,114.77,-0.038433319098714926,-8.739999999999952
1986-09-12,417.49,422.68,417.49,417.49,4.19,67.45,89.66,37.39,0.041047574266146906,21.980000000000018
1986-09-15,409.57,417.76,409.57,409.57,-1.9,70.86,105.96,29.46,-0.019152763052787704,0.2699999999999818
1986-09-16,413.26,417.49,413.26,413.26,0.9,102.29,141.19,78.51,0.008969105980000475,7.920000000000016
1986-09-17,411.35,413.94,411.35,411.35,-0.46,115.72,129.79,120.28,-0.004632501220519248,0.6800000000000068
1986-09-18,416.4,419.4,416.4,416.4,1.23,99.95,85.41,106.86,0.012201903125874363,8.049999999999955
1986-09-19,428.96,431.69,428.96,428.96,3.02,129.06,142.96,107.32,0.029717337746835285,15.29000000000002
1986-09-22,435.1,444.24,435.1,435.1,1.43,188.75,188.17,188.34,0.014212215238985344,15.28000000000003
1986-09-23,431.82,438.37,431.82,431.82,-0.75,167.22,111.14,185.4,-0.0075670549788665765,3.269999999999982
1986-09-24,433.05,437.96,433.05,433.05,0.28,163.03,132.98,184.87,0.002844360029285988,6.139999999999986
1986-09-25,431.82,431.82,431.82,431.82,-0.28,85.12,84.86,94.37,-0.002844360029285989,-1.2300000000000182
1986-09-26,431.0,436.6,431.0,431.0,-0.19,184.85,235.88,172.16,-0.0019007446440201354,4.78000000000003
1986-09-29,427.45,428.68,427.45,427.45,-0.82,105.72,105.39,102.56,-0.008270767631505105,-2.319999999999993
1986-09-30,422.81,423.91,422.81,422.81,-1.09,121.19,48.33,161.24,-0.010914416911016658,-3.5399999999999636
1986-10-01,422.95,426.23,422.95,422.95,0.03,109.64,46.84,143.26,0.00033106318879749764,3.420000000000016
1986-10-02,432.1,433.32,432.1,432.1,2.16,102.15,87.29,133.48,0.021403074187864003,10.370000000000005
1986-10-03,436.6,440.69,436.6,436.6,1.04,109.93,102.29,109.69,0.010360401177955942,8.589999999999975
1986-10-06,437.15,438.92,437.15,437.15,0.13,125.68,53.70,179.15,0.0012589415110562717,2.319999999999993
1986-10-07,437.15,443.97,437.15,437.15,0.0,132.83,82.77,193.3,0.0,6.82000000000005
1986-10-08,438.37,439.74,438.37,438.37,0.28,39.34,62.75,26.17,0.0027869170084873357,2.590000000000032
1986-10-09,431.82,438.65,431.82,431.82,-1.49,72.44,65.65,76.67,-0.015054467887619322,0.2799999999999727
1986-10-10,430.32,431.28,430.32,430.32,-0.35,83.38,60.46,126.06,-0.0034797167827807386,-0.5400000000000205
1986-10-13,431.55,432.64,431.55,431.55,0.29,125.34,160.66,74.45,0.002854260700679519,2.319999999999993
1986-10-14,428.27,432.37,428.27,428.27,-0.76,149.37,70.08,189.97,-0.007629540858991171,0.8199999999999932
1986-10-15,422.95,426.36,422.95,422.95,-1.24,68.38,45.45,88.45,-0.012499869056651975,-1.9099999999999682
1986-10-16,425.13,425.95,425.13,425.13,0.52,96.02,41.02,125.46,0.00514103575486533,3.0
1986-10-17,420.49,422.95,420.49,420.49,-1.09,104.69,134.18,99.49,-0.01097430658750537,-2.180000000000007
1986-10-20,425.13,426.09,425.13,425.13,1.1,79.93,53.12,103.39,0.010974306587505396,5.599999999999966
1986-10-21,424.04,426.91,424.04,424.04,-0.26,40.69,16.23,54.14,-0.0025672140999917752,1.7800000000000296
1986-10-22,423.63,427.59,423.63,423.63,-0.1,73.94,29.49,110.67,-0.0009673576556267363,3.5499999999999545
1986-10-23,423.77,425.68,423.77,423.77,0.03,91.82,98.58,82.22,0.00033042247173414527,2.0500000000000114
1986-10-24,411.35,414.08,411.35,411.35,-2.93,66.70,44.33,73.95,-0.029746421606064985,-9.689999999999998
